title,description,datetime,category,agency
دیدن سه بازی گروهی جام جهانی چقدر خرج بر می دارد؟,حضور در جام جهانی بیشتر اوقات تعطیلات ارزانی به حساب نمی‌آید، مهم نیست این رقابت‌ها در کجا برگزار می‌شود؛ چرا که تقاضای بالا، قیمت‌ها را به حدی افزایش می‌دهد که تماشای این رقابت‌ها را برای بسیاری از گردشگران علاقه‌مند ناممکن می‌کند.,2022-10-26 08:51:16,اخبار ارزی,اقتصاد آنلاین
واکنش قیمت دلار به پدیده کریسمس /شایعه داغ در بازار سکه,برخی از شرکت‌ها در پایان سال میلادی، برای تسویه حساب‌های خارجی خودشان، به درهم نیاز پیدا می‌کنند. در بازار به این وضعیت اثر ژانویه یا پدیده کریسمس گفته می‌شود.,2022-10-26 08:11:15,اخبار ارزی,اقتصاد نیوز
قیمت خودرو چهارشنبه ۴ آبان / توقف افزایش قیمت یا سکته موقتی؟,با گذشت چندین از ابلاغ قانون آزادسازی واردات خودرو، همچنان خبری از ورود خودروی‌های وارداتی که قرار بود تا پاییز به کشور برسند نیست. هر چند دیروز برخی منابع اسامی شرکت‌های واردکننده خودرو را اعلام کردند اما همچنان کارشناسان نسبت به تاثیر آن در بازار خودرو، تردید دارند. در این شرایط و بنا به تجربه تنها اتفاقات مثبت برجامی و همچنین کاهش قیمت دلار می‌تواند موجب عقب نشینی قیمت خودروها شود.,2022-10-26 07:51:10,اخبار ارزی,اقتصاد آنلاین
طلسم قیمت دلار شکست /ماشه بازار ارز کشیده می شود؟,اهمیت نرخ نیما برای بازار سرمایه به این دلیل است که این بازار نرخ نیما را مبنای محاسبات خود قرار می دهد و بهبود نرخ نیما برای سهامداران دلاری خبر خوبی است.,2022-10-26 07:46:00,اخبار ارزی,اقتصاد نیوز
قیمت طلا ریزش می کند؟ /صداهای مخالف در بازار طلا,در روزهای اخیر برخی از ارزها در جهان اندکی از ارزش از دست رفته خود در برابر دلار را باز پس بگیرند و همین موضوع نیز می تواند اندکی فشار را از روی قیمت طلا بردارد.,2022-10-26 07:31:20,اخبار ارزی,اقتصاد نیوز
دیسک اورواچ را نخرید؛ بازی رایگان شده است!,,2022-10-26 03:11:11,اخبار ارزی,دیجی کالا مگ
خالق سیمز و سیم سیتی هم به بازی‌های مبتنی بر بلاک‌چین رو آورد,,2022-10-26 02:11:29,اخبار ارزی,دیجی کالا مگ
کاهش ۱۱درصدی صادرات پتروشیمی سنگاپور,ارزش صادرات محصولات پتروشیمی سنگاپور در سپتامبر ۲۰۲۲ نسبت به دوره مشابه سال پیش از آن ۱۱درصد کاهش یافت و به یک‌میلیارد و ۲۶۰میلیون دلار رسید. به گزارش کالاخبر، آمارهای موسسه دولتی اینترپرایز سنگاپور حکایت از این دارد که ارزش صادرات پتروشیمی این کشور آسیایی در سپتامبر۲۰۲۲ با ۱۱درصد کاهش نسبت به دوره مشابه پارسال به یک‌میلیارد و ۲۶۰میلیون دلار رسید؛ درحالی‌که صادرات داخلی غیرنفتی اندکی افزایش یافت. آمارهای موسسه دولتی اینترپرایز سنگاپور نشان می‌‌دهد مجموع صادرات غیرنفتی این کشور در سپتامبر ۲۰۲۲ با ۱/ ۳درصد افزایش نسبت به مدت مشابه پارسال به ۱۶میلیارد و ۲۰۰میلیون دلار رسید؛ به‌طوری‌که این رقم در اوت۲۰۲۲ افزایش ۴/ ۱۱درصدی را ثبت کرده بود.,2022-10-26 00:41:15,اخبار ارزی,دنیای اقتصاد
پیش‌بینی جالب معامله‌گران از قیمت ارز/ دلار فریز شد,نوسان قیمت دلار با حدی کم شده که چند روزی است که از واژه رنج شدن دلار سخن به میان می‌آید.,2022-10-26 00:16:13,اخبار ارزی,خبر آنلاین
تریلر جدید Need for Speed Unbound تعقیب و گریز پلیس را نشان می‌دهد,,2022-10-25 23:11:32,اخبار ارزی,دیجی کالا مگ
سناریو تکراری در بازار دلار ایران,اقتصاد نیوز : قیمت دلار تهران در نیمه اول معاملات نقدی امروز سه شنبه ۳ آبان ماه تا محدوده ۳۲ هزار و ۸۵۰ تومان پیشروی کرد.,2022-10-25 21:16:18,اخبار ارزی,دنیای اقتصاد
صعود قیمت سکه و طلا / دلار دوباره رنج شد!,اقتصادنیوز: قیمت دلار عصر امروز 32 هزار و 750 تومان بود که در مقایسه با دیروز رنج بود.عده ای از معامله گران مدعی بودند بازار ساز بار دیگر با تزریق عرضه ترمز صعود دلار را کشید.,2022-10-25 19:16:24,اخبار ارزی,اقتصاد نیوز
دلایل افزایش قیمت استیل در بازار,جنس لوله استیل از فولاد زنگ‌نزن (Stainless steel) است و کاربردهای مختلفی در صنایع دارد؛ چراکه در مقابل اکسیداسیون و خوردگی مقاومت خوبی دارد. اگر شما هم قصد خرید آنلاین استیل را دارید باید بدانید که موارد مختلفی از جمله عرضه و تقاضا، قیمت ارز، گرید آلیاژ مورد استفاده و غیره بر قیمت لوله و نرده استیل تاثیر دارند.,2022-10-25 18:51:23,اخبار ارزی,دنیای اقتصاد
آخرین وضعیت خرید و فروش ارز,گزارش میدانی از وضعیت خرید و فروش ارز در بازار بیانگر این است که قیمت خرید و فروش دلار در صرافی‌ها بین ۳۱ هزار و ۳۰۰ تا ۳۱ هزار و ۸۰۰ تومان در نوسان است.,2022-10-25 18:31:32,اخبار ارزی,سایت طلا
افزایش ۱۰ درصدی قیمت خودرو در هفته اخیر,رئیس اتحادیه نمایشگاه‌داران تبریز خاطر نشان کرد: کاهش عرضه، بلاتکلیفی در روند واردات خودرو و نوسان‌های نرخ ارز باعث افزایش نرخ خودرو در بازار شدند.,2022-10-25 18:16:27,اخبار ارزی,اقتصاد 24
بازار خرید ارز داغ شد | کاهش سهمیه خرید دلار با کارت ملی؛ دلار گرانتر می شود؟,مشاهدات میدانی از بازار ارز حاکی از آن است که صف‌های طویلی مقابل صرافی‌ها برای خرید ۲۰۰۰ دلار توافقی با کارت ملی تشکیل شده است.,2022-10-25 18:11:31,اخبار ارزی,همشهری آنلاین
قیمت دلار، یورو و پوند امروز ۱۴۰۱/۰٨/۰۳| قیمت‌ها بالا رفت,"امروز قیمت دلار در بازار ارز سیر صعودی را تجربه کرد و به ۳۲,۸۵۰ (سی و دو هزار و هشتصد و پنجاه ) تومان رسید که نسبت به روز قبل ، افزایش ۰.۶ درصدی داشته است.",2022-10-25 17:51:24,اخبار ارزی,دنیای اقتصاد
نرخ دلار در بازار آزاد +جدول,قیمت ارز در بازار آزاد تهران در جریان معاملات امروز سه شنبه سوم آبان ۱۴۰۱ مشخص شد.,2022-10-25 16:27:42,اخبار ارزی,مشرق
۱۰ فیلم جنگی کمتر دیده شده که باید ببینید,,2022-10-25 16:16:29,اخبار ارزی,دیجی کالا مگ
بخش صنعت و تجارت کشور گرفتار مشکلات انباشته,صادرات غیرنفتی در نیمه اول سال به بیش از ۲۴ میلیارد دلار رسیده و نسبت به دوره مشابه سال قبل، ۱۳% رشد دارد، همچنین شکاف صادرات غیرنفتی و واردات طی شش‌ماهه امسال به ۲ میلیارد دلار کاهش‌یافته است.,2022-10-25 16:11:28,اخبار ارزی,تسنیم
مدیر معاملات بازار متشکل معاملات ارز ایران: ۷۰۰ میلیون دلار در بازار توافقی معامله شد,در چهارماه اخیر حجم معاملات در بازار توافقی بالغ بر ۷۰۰ میلیون دلار و حدود ۴۰ میلیون یورو بوده است.,2022-10-25 15:26:07,اخبار ارزی,خبرگزاری دانشجو
دلار در معاملات امروز چقدر قیمت خورد؟ | جدیدترین تغییرات قیمتی دلار و یورو ؛ ۳ آبان ۱۴۰۱,قیمت فروش دلار امروز در صرافی‌های بانکی ۲۸ هزار و ۹۴۴ تومان اعلام شد. دلار توافقی نیز در قیمت ۳۱ هزار و ۴۴۸ تومان معامله شد.,2022-10-25 15:11:40,اخبار ارزی,همشهری آنلاین
سوناک وارث یک اقتصاد ضعیف شده با تورم بالا,پس از استعفای لیز تراس، سوناک نخست وزیر بریتانیا شد. تراس در طی 44 روز نخست وزیری صدمات جبران ناپذیری را به اقتصاد بریتانیا وارد کرد.,2022-10-25 15:01:56,اخبار ارزی,اخبار ویژه
کاهش ذخایر نفت ایالات متحده/ نرخ نفت و انواع فرآورده‌های حوزه انرژی امروز ۳ آبان ۱۴۰۱,نفت برنت با کاهش ۰.۳ درصدی با نرخ ۹۱.۲۲ دلار در بورس‌های معاملات نفت و انرژی داد و ستد گردید.,2022-10-25 14:26:11,اخبار ارزی,نبض بازار
